Age,Education,Marital Status,Parental Status,Children,Income,Total_Spending,Days_as_Customer,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,Web,Catalog,Store,Discount Purchases,Total Promo,NumWebVisitsMonth,cluster
35,4,0,0,0,74004.0,1658.0,3174,5,784,48,556,42.0,81,48.0,4,6,4,1,2,3,0
62,2,1,1,1,19740.0,55.0,3511,65,7,11,3,10.0,4,20.0,1,1,3,2,0,5,2
47,1,1,1,1,57036.0,1513.0,3643,33,1171,43,219,19.0,14,47.0,6,3,13,4,1,9,1
64,1,1,1,2,53083.0,271.0,3459,65,215,7,33,3.0,0,13.0,5,1,5,6,1,7,1
47,4,1,1,1,69283.0,904.0,3064,41,674,62,134,0.0,26,8.0,7,3,13,4,0,5,1
47,3,0,1,2,46098.0,120.0,3729,86,57,0,27,0.0,0,36.0,3,2,2,4,0,8,2
34,1,1,1,1,23331.0,103.0,3860,92,5,36,7,0.0,10,45.0,3,0,3,2,0,8,2
34,1,0,1,1,23331.0,269.0,3829,97,104,20,101,24.0,15,5.0,5,1,5,6,0,9,1
33,2,0,1,1,9255.0,22.0,3240,91,9,0,7,2.0,0,4.0,1,1,2,1,0,8,2
63,4,0,0,0,67786.0,1156.0,3401,0,431,81,441,80.0,20,102.0,3,6,6,1,0,1,0
51,4,1,1,1,71969.0,1086.0,3670,59,1000,0,76,0.0,0,10.0,3,4,9,3,1,8,1
55,3,0,1,1,59235.0,1128.0,3259,4,448,40,469,80.0,0,91.0,11,2,12,3,0,7,1
33,2,1,1,1,31928.0,72.0,3142,5,33,4,24,4.0,2,5.0,3,0,4,2,0,7,2
61,3,1,1,2,74881.0,964.0,3379,48,505,72,270,36.0,27,54.0,9,2,12,4,0,5,1
44,2,1,0,0,65819.0,1383.0,3626,99,267,38,556,120.5,81,63.0,5,4,10,1,0,3,0
69,4,0,1,3,51411.0,18.0,3448,81,14,0,3,0.0,0,1.0,0,0,3,1,0,5,2
58,2,0,1,1,51983.0,793.0,3716,95,631,0,115,10.0,7,30.0,9,2,10,3,0,7,1
36,3,1,1,1,42386.0,100.0,3581,43,65,4,16,0.0,4,11.0,3,0,3,1,0,8,2
35,1,1,0,0,30390.0,80.0,3554,5,10,12,12,25.0,1,20.0,2,0,3,1,0,6,2
59,2,0,0,0,30983.0,167.0,3705,50,51,4,50,12.0,1,49.0,4,0,3,1,0,8,2
65,2,0,1,1,66033.0,677.0,3574,76,293,35,179,46.0,59,65.0,8,3,7,2,0,7,1
47,1,1,1,2,37284.0,23.0,3506,46,11,1,2,2.0,1,6.0,0,0,3,1,0,6,2
71,3,0,1,1,57530.0,92.0,3250,68,50,1,27,6.0,7,1.0,1,1,4,1,0,1,2
57,1,1,0,0,76800.0,641.0,3014,33,173,26,255,35.0,71,81.0,4,4,7,1,0,1,0
66,2,1,1,1,63943.0,1106.0,3920,50,423,81,368,13.0,81,21.0,6,4,6,1,0,5,1
60,2,1,0,0,76081.0,1033.0,3086,85,292,30,415,63.0,33,126.5,4,5,4,1,1,2,0
48,2,1,1,1,67445.0,1174.0,3617,63,757,80,217,29.0,80,11.0,9,6,12,5,0,6,1
55,3,1,1,2,37054.0,25.0,3336,89,12,1,6,0.0,1,5.0,1,0,3,2,0,7,2
60,3,1,1,2,47175.0,240.0,3658,81,167,2,44,6.0,2,19.0,4,2,4,7,1,8,1
46,2,0,1,1,31859.0,20.0,3429,77,3,1,3,8.0,0,5.0,1,0,2,1,0,7,2
61,2,0,1,3,27215.0,102.0,3571,50,30,5,22,8.0,9,28.0,2,1,4,4,0,6,2
46,4,0,1,1,70179.0,1034.0,3392,10,532,81,168,69.0,44,126.5,7,3,13,3,0,5,1
39,2,1,1,1,39922.0,156.0,3549,30,29,12,59,19.0,1,36.0,3,0,4,2,0,8,2
46,3,1,1,2,49681.0,458.0,3493,66,411,0,26,0.0,0,21.0,7,1,7,6,0,7,1
34,2,1,1,1,24645.0,17.0,3949,16,5,3,4,4.0,1,0.0,1,0,2,1,0,8,2
68,2,0,1,1,79865.0,792.0,3060,12,71,81,278,120.5,81,38.0,5,10,5,1,0,1,0
37,2,1,1,1,44322.0,92.0,3062,30,46,0,40,3.0,0,3.0,3,0,3,2,0,8,2
70,2,0,1,1,47958.0,407.0,3575,8,268,11,88,15.0,3,22.0,6,3,5,2,0,5,1
58,3,0,1,1,63972.0,1269.0,3917,93,928,63,254,0.0,12,12.0,5,4,10,4,1,4,1
68,2,1,1,1,75315.0,841.0,3124,14,459,15,171,120.5,23,31.0,5,4,12,2,0,2,0
72,4,1,1,2,55517.0,633.0,3689,53,483,0,108,0.0,6,36.0,11,1,6,5,0,9,1
65,4,1,1,3,75283.0,1019.0,3508,26,733,9,180,12.0,19,66.0,6,3,5,11,0,4,1
76,4,0,0,0,82800.0,1315.0,3631,23,1006,22,115,59.0,68,45.0,7,6,12,1,2,3,0
68,2,1,1,2,38998.0,54.0,3889,92,34,1,14,0.0,0,5.0,2,0,3,3,0,8,2
31,3,0,0,0,90638.0,2510.625,3185,29,1156,81,556,94.0,81,96.0,3,4,10,1,1,1,0
36,3,1,1,1,27161.0,52.0,3293,41,7,4,23,7.0,0,11.0,1,0,3,1,0,7,2
45,2,1,1,1,42014.0,436.0,3730,56,244,15,108,4.0,15,50.0,7,1,6,6,0,8,1
62,4,1,1,1,38201.0,268.0,3506,19,233,0,23,0.0,0,12.0,5,1,5,4,0,8,2
40,2,1,1,2,45203.0,147.0,3147,4,35,3,67,10.0,8,24.0,3,1,3,1,0,6,2
75,4,1,0,0,81574.0,1798.0,3111,89,1225,0,465,46.0,35,0.0,4,5,8,1,2,1,0
30,2,1,0,0,34935.0,137.0,3422,71,34,4,66,3.0,10,20.0,2,1,4,1,0,7,2
46,3,0,1,1,60482.0,507.0,3571,81,255,43,134,37.0,14,24.0,7,2,7,1,0,7,1
66,2,1,1,3,34633.0,15.0,3206,31,8,1,5,0.0,0,1.0,1,0,2,1,0,6,2
75,3,1,0,0,78093.0,1105.0,3278,53,368,32,556,13.0,43,10.0,4,7,5,1,0,1,0
72,2,0,0,0,82460.0,974.0,3551,78,255,47,556,52.0,32,15.0,5,3,6,1,0,1,0
56,3,1,1,1,45903.0,66.0,3116,80,33,8,10,2.0,10,3.0,2,1,3,2,0,4,2
35,2,0,0,0,81361.0,778.0,3173,18,163,23,424,27.0,65,76.0,3,10,13,1,0,1,0
49,4,0,1,2,35860.0,49.0,3090,37,15,0,8,4.0,2,20.0,1,1,2,2,1,5,2
70,3,1,1,2,40442.0,169.0,3728,52,45,12,52,25.0,22,13.0,3,1,4,4,0,7,1
57,2,1,0,0,61482.0,299.0,3051,39,48,58,68,16.0,66,43.0,3,2,6,1,0,2,0
42,2,1,1,1,34968.0,221.0,3317,11,158,6,45,8.0,2,2.0,3,2,5,7,0,7,2
35,2,1,0,0,75794.0,1682.0,3236,33,754,81,556,63.0,32,48.0,7,5,12,1,1,3,0
60,4,1,1,1,31497.0,155.0,3796,22,108,1,28,13.0,1,4.0,3,1,4,2,0,8,2
67,2,1,0,0,74268.0,892.0,3549,83,199,66,315,97.0,81,41.0,4,3,5,1,0,2,0
34,0,1,1,1,13724.0,58.0,3716,43,2,7,5,2.0,15,27.0,2,0,2,1,1,9,2
57,3,1,1,1,45143.0,311.0,3356,74,202,5,74,11.0,5,14.0,6,1,5,3,0,7,1
55,4,0,1,1,52569.0,95.0,3105,54,85,0,3,0.0,0,7.0,2,0,4,1,0,3,2
49,4,0,1,1,48432.0,424.0,3668,3,322,3,50,4.0,3,42.0,7,1,6,5,0,8,1
62,3,1,1,2,17144.0,47.0,3183,96,18,2,19,0.0,2,6.0,3,0,4,5,0,7,2
38,2,0,1,1,36108.0,339.0,3306,68,141,8,129,3.0,11,47.0,7,1,4,3,1,9,1
51,2,1,1,1,76445.0,1410.0,3688,2,739,81,309,120.5,80,35.0,2,5,13,1,0,6,0
47,4,1,1,1,36663.0,35.0,3114,40,18,0,6,3.0,3,5.0,1,1,3,1,0,2,2
57,3,1,1,1,53843.0,562.0,3416,64,378,0,88,19.0,4,73.0,8,5,3,4,0,7,1
66,3,1,0,0,90226.0,2352.0,3690,26,1083,81,556,120.5,81,108.0,4,7,12,1,1,2,0
67,3,0,0,0,70638.0,1334.0,3588,69,1016,12,215,16.0,12,63.0,4,5,10,1,1,3,0
62,2,1,1,2,44512.0,32.0,3352,57,23,1,6,0.0,0,2.0,1,0,3,2,0,4,2
61,2,1,1,2,27116.0,41.0,3195,78,12,1,21,2.0,2,3.0,2,0,3,2,0,7,2
59,4,1,1,2,54072.0,39.0,3386,71,35,0,4,0.0,0,0.0,2,0,2,1,0,8,2
45,2,1,1,1,71855.0,1141.0,3578,59,548,31,422,0.0,81,28.0,5,5,11,4,0,3,1
32,1,0,1,1,51250.0,710.0,3505,28,342,32,230,34.0,32,40.0,10,5,4,5,1,9,1
49,3,1,1,1,60432.0,401.0,2983,61,365,3,15,4.0,3,11.0,7,2,5,5,0,6,1
58,4,1,1,1,65526.0,506.0,2921,22,397,19,69,12.0,0,9.0,4,4,8,1,0,2,1
34,2,0,0,0,68655.0,1538.0,3678,95,456,19,556,75.0,81,38.0,4,5,11,1,0,3,0
44,1,1,0,0,12393.0,57.0,3857,38,5,6,15,11.0,7,13.0,2,0,3,1,0,9,2
32,2,0,0,0,64509.0,1722.0,3365,19,836,81,556,24.0,25,77.0,6,3,9,1,1,4,0
47,2,0,1,1,33955.0,270.0,3343,92,100,2,128,23.0,7,10.0,5,1,5,4,0,8,1
45,2,1,1,2,31353.0,31.0,3231,24,10,0,10,3.0,1,7.0,1,1,2,2,0,8,2
38,2,1,1,1,55434.0,882.0,3464,21,238,81,215,120.5,69,76.0,5,3,13,3,0,4,0
39,2,1,1,1,28359.0,16.0,3294,35,6,0,5,2.0,1,2.0,1,0,2,1,0,7,2
35,2,0,1,1,57100.0,311.0,3091,9,158,11,99,15.0,11,17.0,3,2,7,2,0,3,1
57,2,1,1,1,69139.0,227.0,3202,23,86,12,75,33.0,15,6.0,4,1,5,1,0,4,1
66,3,1,1,1,52973.0,1152.0,3736,92,856,0,76,12.0,9,126.5,9,6,9,7,0,8,1
57,4,1,1,1,51717.0,122.0,3362,55,98,1,17,0.0,1,5.0,3,0,4,1,1,7,2
51,2,1,1,1,18793.0,77.0,3259,14,4,16,20,0.0,17,20.0,2,0,4,3,0,8,2
40,1,1,0,0,66664.0,1289.0,3691,78,398,81,447,120.5,81,32.0,5,7,6,1,0,3,0
63,2,0,1,2,50664.0,561.0,3578,64,313,8,104,6.0,4,126.0,8,1,6,9,0,9,1
59,2,1,1,2,54414.0,211.0,3571,49,109,18,16,24.0,26,18.0,3,1,5,4,0,4,1
70,4,1,1,1,54549.0,233.0,3167,8,216,2,6,0.0,0,9.0,5,1,4,2,0,7,2
51,4,0,1,1,47111.0,1092.0,3738,35,595,71,153,120.0,81,41.0,3,2,10,6,0,9,1
59,4,0,0,0,41003.0,601.0,3518,11,123,81,142,71.0,44,88.0,6,2,8,1,0,6,0
40,2,1,1,1,19444.0,54.0,3176,8,16,0,23,3.0,2,10.0,4,1,2,3,0,7,2
46,1,1,1,1,36301.0,78.0,3296,53,11,12,35,3.0,5,12.0,3,0,3,1,0,7,2
75,4,1,1,1,73059.0,1095.0,3351,36,410,81,420,0.0,81,71.0,9,3,13,1,0,4,1
53,4,1,1,1,42731.0,244.0,3300,64,159,2,51,6.0,2,24.0,4,1,5,3,0,5,1
63,4,1,1,2,52854.0,116.0,3146,43,105,0,10,0.0,1,0.0,2,1,4,2,0,5,2
44,2,1,1,1,22775.0,15.0,3424,40,5,1,8,0.0,0,1.0,1,0,2,1,0,8,2
74,4,1,1,2,46681.0,425.0,3372,52,269,15,69,15.0,19,38.0,4,6,4,2,0,5,1
67,4,1,1,1,59821.0,734.0,3256,11,629,0,70,0.0,0,35.0,11,2,7,6,0,8,1
68,2,0,1,1,50002.0,638.0,3426,21,443,5,71,21.0,16,82.0,8,2,7,2,0,7,1
77,2,1,0,0,69755.0,894.0,3553,23,217,77,373,111.0,23,93.0,3,6,12,1,0,1,0
53,2,1,1,2,44078.0,41.0,3059,17,24,1,10,2.0,0,4.0,2,0,3,2,0,5,2
46,3,1,1,1,30560.0,31.0,3416,6,9,1,5,4.0,5,7.0,1,0,3,1,0,7,2
53,3,1,1,2,35924.0,34.0,3147,56,8,0,14,2.0,3,7.0,1,0,3,1,0,5,2
58,4,0,1,2,64140.0,1750.0,3328,71,1225,0,61,0.0,15,126.5,2,5,6,5,3,5,1
41,2,1,1,2,56386.0,612.0,3659,51,230,48,214,13.0,32,75.0,9,1,7,8,0,9,1
43,0,1,1,1,24594.0,29.0,3309,94,1,3,6,10.0,0,9.0,1,0,3,1,0,5,2
41,1,1,1,1,75774.0,823.0,3193,27,340,21,134,120.5,14,56.0,7,5,8,1,0,4,0
62,3,0,0,0,39228.0,20.0,3316,1,7,1,6,0.0,3,3.0,0,0,3,1,0,4,2
48,3,1,1,1,58494.0,396.0,3248,56,298,7,68,4.0,0,19.0,6,2,6,2,0,6,1
41,2,0,0,0,58684.0,813.0,3062,71,479,35,179,28.0,7,85.0,5,3,12,1,1,2,0
55,2,0,0,0,57136.0,1179.0,3456,18,267,81,556,34.0,12,126.5,7,5,7,1,0,6,0
72,4,0,1,2,56551.0,138.0,3043,48,67,4,32,17.0,2,16.0,2,1,4,3,0,4,2
40,2,1,1,1,22448.0,55.0,3172,86,3,1,8,23.0,2,18.0,2,1,3,3,0,3,2
61,2,0,0,0,82014.0,1511.0,3727,48,980,37,265,35.0,81,31.0,3,6,12,1,0,6,0
59,2,0,1,2,34213.0,117.0,3769,2,50,4,28,6.0,3,26.0,3,1,2,3,0,9,2
45,2,1,0,0,117416.25,1730.0,3475,13,1,0,556,2.0,1,1.0,0,28,0,0,0,1,0
75,4,0,1,1,25358.0,32.0,3391,57,19,0,5,0.0,0,8.0,1,0,3,2,0,6,2
44,3,0,1,1,35544.0,67.0,3014,77,30,5,23,4.0,1,4.0,2,0,3,1,0,7,2
68,3,1,1,1,36634.0,335.0,3446,0,213,9,76,4.0,3,30.0,5,2,5,3,0,7,1
68,4,1,1,1,62670.0,825.0,3196,57,539,30,92,80.0,46,38.0,5,3,13,1,0,3,1
50,1,1,1,1,50334.0,694.0,3389,24,284,16,160,84.0,16,126.5,7,4,6,6,0,6,1
41,2,0,0,0,72066.0,1792.0,3055,55,1003,34,536,120.5,51,34.0,4,6,6,1,2,2,0
64,4,0,1,2,50729.0,496.0,3558,62,239,13,143,45.0,4,52.0,6,2,7,9,0,6,1
54,2,1,1,2,34916.0,231.0,3459,89,51,23,82,33.0,0,42.0,5,1,3,4,0,9,1
46,2,0,1,1,64892.0,902.0,3080,77,527,24,230,32.0,24,65.0,6,4,12,2,0,4,0
56,2,0,1,2,43602.0,68.0,2955,45,19,5,12,10.0,3,19.0,3,1,2,3,0,6,2
33,4,0,0,0,33996.0,71.0,3281,46,40,2,15,8.0,0,6.0,1,1,3,1,0,4,2
37,1,0,1,1,41473.0,76.0,3424,80,21,8,20,15.0,3,9.0,2,0,3,1,0,7,2
55,4,1,1,2,63246.0,772.0,3362,60,593,30,91,29.0,22,7.0,6,3,12,1,0,4,1
63,4,1,1,2,36732.0,47.0,3231,71,21,5,3,10.0,1,7.0,1,1,4,3,0,2,2
52,4,1,1,1,69084.0,1586.0,3271,43,1181,81,199,39.0,30,30.0,7,3,13,2,0,8,1
55,4,1,1,1,77766.0,1529.0,3541,97,1004,59,265,115.0,59,27.0,11,10,11,2,1,6,0
37,4,0,0,0,37929.0,265.0,3383,49,202,2,46,3.0,2,10.0,4,2,5,2,2,7,2
71,2,1,0,0,86610.0,1603.0,3465,66,446,81,556,33.0,81,53.0,5,6,6,1,0,2,0
36,3,1,0,0,80141.0,2091.0,3289,20,1184,81,556,52.0,40,40.0,7,4,10,1,1,6,0
67,1,1,0,0,72635.0,981.0,3529,54,390,22,323,104.0,35,107.0,6,8,6,1,1,3,0
52,2,1,1,1,69016.0,1533.0,3633,61,726,53,363,120.5,81,126.5,8,9,13,4,0,5,0
31,1,1,0,0,20193.0,82.0,3627,18,8,8,22,24.0,11,9.0,1,1,4,1,0,4,2
47,2,1,1,1,27573.0,244.0,3510,45,50,15,110,39.0,15,15.0,5,1,4,4,0,8,1
43,0,0,1,1,15862.0,36.0,3416,26,1,1,4,11.0,9,10.0,1,0,3,1,0,8,2
46,4,1,1,1,49544.0,404.0,3258,0,308,0,73,0.0,0,23.0,5,1,8,2,0,7,1
42,2,1,1,1,33228.0,71.0,3206,28,22,2,31,7.0,4,5.0,2,0,3,1,0,7,2
44,2,1,0,0,70440.0,1572.0,3372,49,690,81,499,76.0,81,88.0,5,10,7,1,1,3,0
51,2,1,1,2,38232.0,122.0,3212,84,43,5,28,7.0,6,33.0,3,1,3,4,0,5,2
67,4,1,1,2,22554.0,41.0,3889,38,27,0,10,0.0,0,4.0,2,0,4,4,0,5,2
39,4,1,1,1,23536.0,10.0,3133,53,6,0,3,0.0,0,1.0,0,0,3,1,0,3,2
70,2,1,1,1,49413.0,304.0,3296,88,205,7,41,3.0,2,46.0,4,2,5,2,0,5,1
53,2,1,1,2,42231.0,37.0,3145,99,24,0,8,0.0,1,4.0,1,0,3,1,0,5,2
42,3,0,0,0,78789.0,1754.0,3739,12,667,50,556,21.0,81,83.0,4,6,5,1,0,2,0
54,2,1,1,1,56534.0,815.0,3390,35,691,7,61,10.0,0,46.0,10,4,7,4,2,8,1
51,2,0,1,1,58350.0,1001.0,3503,5,493,26,206,116.0,80,80.0,8,3,12,4,0,6,1
33,2,0,0,0,81217.0,1157.0,3394,77,493,70,324,120.5,40,84.0,3,7,11,1,0,1,0
71,2,0,1,1,49090.0,688.0,3394,45,494,5,82,7.0,0,100.0,7,2,9,3,0,7,1
35,3,0,0,0,61787.0,1319.0,3436,71,621,73,414,78.0,48,85.0,8,4,6,1,0,5,0
37,4,1,1,1,18169.0,21.0,3544,40,9,0,5,0.0,0,7.0,1,0,2,1,0,8,2
41,1,0,1,1,24336.0,31.0,3720,82,1,6,2,8.0,2,12.0,1,0,2,1,0,7,2
32,2,1,0,0,18222.0,67.0,3594,70,12,4,19,12.0,6,14.0,2,0,3,1,0,8,2
70,2,0,1,1,62335.0,708.0,3451,87,243,81,217,85.0,6,26.0,3,3,13,2,0,2,1
51,1,1,1,2,42033.0,25.0,3697,95,11,1,4,2.0,0,7.0,1,0,2,1,0,7,2
39,4,1,0,0,86580.0,746.0,3536,72,532,21,127,26.0,20,20.0,4,2,5,0,1,1,0
65,4,0,1,2,41437.0,32.0,3694,5,29,0,2,0.0,0,1.0,1,0,3,1,0,7,2
71,3,0,1,2,73705.0,1695.0,3106,86,612,81,520,120.5,81,107.0,9,6,8,2,0,5,1
46,2,1,1,1,61064.0,1080.0,3716,80,387,81,342,0.0,45,126.5,8,4,11,5,0,6,1
67,3,1,1,2,38452.0,72.0,3140,62,56,0,14,0.0,0,2.0,3,0,3,3,0,7,2
33,2,0,1,1,18358.0,57.0,3270,49,6,8,19,16.0,4,4.0,3,0,4,3,0,7,2
49,4,1,1,1,55012.0,660.0,3149,85,582,0,65,0.0,0,13.0,8,2,9,6,0,5,1
49,0,1,1,1,9722.0,103.0,3919,7,6,17,16,6.0,16,42.0,3,1,3,4,0,8,2
38,4,1,1,1,38175.0,153.0,3328,6,70,6,69,2.0,3,3.0,3,1,4,3,0,7,2
66,3,1,1,1,58656.0,1220.0,3696,25,962,12,194,16.0,24,12.0,7,8,13,4,1,6,1
57,2,1,1,1,52117.0,279.0,3731,55,112,10,107,30.0,0,20.0,5,2,4,2,0,7,1
44,2,1,1,1,64813.0,745.0,3197,81,293,0,124,120.5,81,52.0,7,2,10,1,0,5,1
49,4,1,1,1,54222.0,264.0,3226,98,199,12,31,3.0,12,7.0,3,3,5,1,0,3,2
36,2,1,0,0,83512.0,2157.0,3061,31,1060,61,556,80.0,20,101.0,4,7,10,1,4,1,0
63,3,1,1,1,77520.0,1526.0,3354,30,940,44,396,0.0,81,58.0,8,7,7,1,3,4,0
44,2,1,1,1,41154.0,69.0,3347,98,44,2,11,2.0,3,7.0,1,0,4,1,0,5,2
56,2,1,0,0,80398.0,1597.0,3675,92,342,51,556,120.5,35,26.0,5,8,12,1,1,3,0
30,0,0,1,1,18746.0,64.0,3080,41,2,10,11,12.0,9,20.0,3,0,3,2,0,6,2
38,2,1,1,1,35196.0,497.0,3642,68,75,12,141,43.0,39,126.5,6,1,5,6,0,8,1
66,2,0,1,1,60230.0,1067.0,3454,78,520,20,367,39.0,81,40.0,6,3,6,2,0,5,1
45,2,1,1,2,22108.0,31.0,3012,46,5,3,9,6.0,2,6.0,2,0,3,2,0,7,2
48,2,1,1,2,44392.0,211.0,3465,71,87,5,71,7.0,12,29.0,4,1,4,5,0,7,1
46,4,1,1,1,55424.0,877.0,3630,6,462,61,184,10.0,53,107.0,7,5,9,4,1,6,1
43,2,1,1,1,17688.0,11.0,3581,82,2,2,1,3.0,1,2.0,1,0,2,1,0,8,2
39,4,1,0,0,92491.0,2034.0,3589,71,979,44,556,29.0,25,22.0,7,5,12,1,3,3,0
31,2,0,0,0,90273.0,1991.0,3246,32,704,81,556,120.0,74,111.0,5,6,7,1,3,2,0
60,4,0,0,0,82571.0,1686.0,3194,28,861,31,556,62.0,81,79.0,6,5,13,0,1,2,0
40,4,0,1,1,38513.0,324.0,3201,20,172,3,115,16.0,0,18.0,6,1,5,5,0,8,1
43,3,0,1,1,16653.0,69.0,3121,10,5,7,31,15.0,4,7.0,2,1,3,3,0,6,2
67,2,1,1,2,42586.0,252.0,3657,7,194,2,56,0.0,0,0.0,4,1,6,5,0,8,2
57,0,0,1,1,23529.0,54.0,3412,67,9,7,13,3.0,2,20.0,1,1,2,1,0,6,2
61,3,1,1,2,74881.0,964.0,3379,48,505,72,270,36.0,27,54.0,9,2,12,4,0,5,1
71,2,1,1,1,71107.0,1327.0,3546,61,533,10,217,120.5,81,126.5,7,6,13,2,0,4,0
58,4,1,1,2,46910.0,68.0,3147,36,48,0,14,0.0,0,6.0,2,0,3,2,0,6,2
63,2,1,0,0,18690.0,60.0,3597,77,6,1,7,23.0,4,19.0,1,1,2,1,0,8,2
67,2,0,1,2,37244.0,55.0,3477,90,18,2,10,0.0,0,25.0,1,1,2,1,1,7,2
56,2,1,0,0,82427.0,1456.0,2892,35,482,81,509,104.0,81,107.0,3,5,12,1,1,1,0
64,1,0,1,1,75342.0,563.0,3438,38,204,81,97,21.0,81,26.0,5,2,10,1,0,4,1
68,2,0,1,1,70044.0,1504.0,3545,46,1073,0,250,120.5,14,14.0,7,10,5,4,0,5,1
55,2,0,1,2,79146.0,564.0,3115,33,245,16,223,21.0,43,16.0,8,1,8,2,0,6,1
59,2,1,0,0,77437.0,1125.0,3264,70,560,21,442,29.0,44,29.0,4,5,13,1,1,1,0
63,2,1,1,1,54984.0,358.0,3085,51,173,13,131,32.0,3,6.0,6,1,6,4,1,7,1
51,4,1,1,1,42403.0,42.0,3278,18,22,1,11,0.0,5,3.0,1,0,3,1,0,8,2
58,2,1,1,1,55761.0,184.0,3115,97,136,1,12,0.0,3,32.0,4,1,3,2,1,6,2
39,2,1,1,1,37292.0,460.0,3486,32,275,0,86,10.0,23,66.0,6,3,5,5,0,8,1
77,4,0,0,0,45576.0,145.0,3081,9,56,19,29,2.0,14,25.0,3,1,3,1,0,8,2
75,2,1,0,0,70321.0,1376.0,3578,6,303,23,556,82.0,26,126.5,6,5,13,1,0,4,0
53,4,0,1,1,58086.0,792.0,3574,80,708,7,62,0.0,0,15.0,11,3,7,2,0,8,1
70,2,1,0,0,81795.0,1382.0,3660,74,324,81,556,27.0,81,88.0,4,11,7,1,0,2,0
75,0,1,0,0,28389.0,28.0,3635,49,1,5,3,7.0,4,8.0,1,0,2,1,0,7,2
76,3,1,0,0,66835.0,1033.0,3323,21,620,26,195,34.0,17,126.5,6,4,13,1,0,2,0
53,2,0,1,1,69901.0,882.0,3445,95,312,21,206,102.0,81,126.5,7,3,10,3,0,5,1
73,4,1,0,0,80360.0,2231.0,3532,56,1225,81,454,112.0,43,43.0,4,4,5,2,3,2,0
61,4,1,1,1,63342.0,1101.0,3670,48,918,21,118,13.0,10,21.0,8,3,5,3,1,6,1
48,2,1,1,1,44989.0,369.0,3616,26,98,0,106,49.0,10,106.0,5,1,5,5,0,6,1
42,1,0,1,1,31859.0,48.0,3171,3,3,4,7,15.0,8,11.0,1,0,3,1,0,7,2
73,4,0,1,1,51569.0,467.0,3258,39,380,0,47,6.0,0,34.0,7,1,7,4,1,8,1
51,2,0,1,2,30372.0,44.0,3600,33,15,0,12,7.0,3,7.0,2,0,3,3,0,7,2
43,0,0,1,2,16014.0,38.0,3518,42,3,9,4,7.0,8,7.0,1,1,4,4,0,3,2
54,2,1,1,2,41120.0,81.0,3432,80,24,2,23,0.0,8,24.0,2,1,3,3,0,6,2
51,3,0,1,1,39763.0,167.0,3496,9,80,1,60,4.0,6,16.0,5,1,2,2,0,9,2
67,4,1,1,2,38725.0,45.0,2951,52,31,0,6,2.0,1,5.0,1,0,4,2,0,4,2
50,2,1,1,1,77981.0,664.0,3448,78,138,81,204,16.0,81,60.0,7,4,7,3,0,5,1
58,1,1,1,1,62905.0,622.0,3312,68,166,75,96,119.0,81,59.0,7,2,8,3,0,4,1
43,1,0,1,1,13533.0,48.0,3318,45,12,3,8,8.0,0,17.0,2,0,3,2,0,7,2
47,2,1,1,1,59481.0,461.0,3298,47,178,3,85,71.0,66,58.0,3,3,8,2,0,2,1
45,2,1,1,1,72117.0,1073.0,3362,34,707,20,171,65.0,60,50.0,9,7,9,1,0,5,0
36,1,1,1,1,21955.0,55.0,3404,81,5,1,7,17.0,14,11.0,2,1,3,2,0,6,2
66,2,1,1,1,67131.0,976.0,3509,72,465,71,250,93.0,35,62.0,9,2,12,3,0,6,1
42,4,0,1,1,36802.0,20.0,3062,23,16,1,2,0.0,0,1.0,1,0,3,1,0,5,2
40,2,1,0,0,71853.0,1149.0,3377,29,358,81,413,120.5,81,32.0,2,8,6,1,0,1,0
61,0,1,0,0,28249.0,43.0,3063,80,1,9,7,2.0,14,10.0,2,0,3,1,0,6,2
47,3,1,1,1,47808.0,224.0,3301,30,123,1,26,2.0,0,72.0,3,2,3,2,1,7,2
48,4,0,1,1,25509.0,101.0,3698,15,40,3,30,10.0,7,11.0,3,0,3,3,0,9,2
76,4,1,0,0,51012.0,209.0,3486,86,102,9,63,2.0,9,24.0,4,1,4,1,0,6,1
37,2,0,0,0,70596.0,968.0,3829,68,347,44,534,17.0,0,26.0,3,5,12,1,0,2,0
70,4,1,0,0,85431.0,1165.0,3376,54,376,53,462,120.5,53,53.0,2,7,7,1,0,0,0
55,2,1,1,1,42664.0,24.0,3152,44,21,0,3,0.0,0,0.0,1,0,3,1,0,6,2
67,2,1,1,2,42586.0,252.0,3657,7,194,2,56,0.0,0,0.0,4,1,6,5,0,8,2
37,2,0,1,1,29760.0,165.0,3718,87,64,4,68,7.0,5,17.0,3,1,4,4,0,8,2
45,4,1,0,0,28973.0,269.0,3673,59,206,0,46,3.0,2,12.0,5,1,5,2,0,8,2
49,4,1,1,1,39435.0,102.0,3435,16,71,0,18,0.0,0,13.0,3,1,2,1,0,7,2
38,1,1,0,0,65370.0,461.0,3586,1,71,22,112,120.5,81,29.0,2,3,13,1,0,1,0
43,0,0,1,1,20194.0,47.0,3608,64,0,4,7,11.0,10,15.0,2,0,3,2,0,6,2
46,4,0,1,2,42473.0,144.0,3181,72,93,1,21,0.0,4,25.0,2,1,4,3,0,5,2
54,2,1,0,0,64590.0,1338.0,3672,98,920,81,168,36.0,46,30.0,9,4,10,1,0,6,0
